index,game,category,question,answer,amount,media,dj
8843,8198,SCHOOL DAYS,"In a graduating class, the salutatorian is second to this student",the valedictorian,800,,False
8844,8198,SCHOOL DAYS,The names of the students with the top grades are put on this,the Dean's List (or honor roll),1000,,False
8845,8198,DOUBLE T WORDS,A baseball catcher wears it on the field; a cook wears it in the kitchen,a mitt,200,,False
8846,8198,DOUBLE T WORDS,"""Imitation is the sincerest form of"" it",flattery,400,,False
8847,8198,DOUBLE T WORDS,This hyphenated word describes the sound of lightly falling rain,pitter-patter,600,,False
8848,8198,DOUBLE T WORDS,"Used for trellises, it's an open framework, usually in a crisscross pattern",lattice,800,,False
8849,8198,DOUBLE T WORDS,"A diplomatic official, or his briefcase",an attaché,1000,,False
8850,8198,THE BIBLE,Many Egyptians were lost along with their chariots when the waters of this sea flowed back together,the Red Sea,400,,True
8851,8198,THE BIBLE,"Also called the Pater Noster, it appears in different versions in Matthew & Luke",the Lord's Prayer,800,,True
8852,8198,THE BIBLE,"He said, ""I am innocent of the blood of this just person"" before he delivered Jesus to be crucified",Pontius Pilate,1200,,True
8853,8198,THE BIBLE,"For the sin of striking a rock, neither Moses nor this brother was allowed to enter Canaan",Aaron,1600,,True
8854,8198,THE BIBLE,This Old Testament book begins with a Census taken of the Israelites,Numbers,2000,,True
8855,8198,MAMMALS,In Australia the young of this largest marsupial is called a joey,a kangaroo,400,,True
8856,8198,MAMMALS,This group of wild dogs is divided into 2 species: the gray or timber & the red,the wolf,800,,True
8857,8198,MAMMALS,They're the largest members of an order of mammals called cetaceans,whales,1200,,True
8858,8198,MAMMALS,A black panther is actually a dark one of these wild cats & can occur in the same litter as yellowish ones,a leopard,1600,,True
8859,8198,MAMMALS,The aye-aye & the indri are rare members of this primate group found on Madagascar,lemurs,2000,,True
8860,8198,MOUNTAINS,Famous peaks in this mountain system include Mont Blanc & The Matterhorn,the Alps,400,,True
8861,8198,MOUNTAINS,"Nanda Devi & Kanchenjunga, 2 of India's highest peaks, are located in this range",the Himalayas,800,,True
8862,8198,MOUNTAINS,"When Russia owned Alaska, this mountain was called Bolshaya, meaning ""large"" or ""great""",Denali (Mount McKinley),1200,,True
8863,8198,MOUNTAINS,"In the Kikuyu language, this second-highest African mountain is called Kirinyaga",Mount Kenya,1600,,True
8864,8198,MOUNTAINS,A famous photograph shows WWII servicemen raising the flag on this Iwo Jima mountain,Suribachi,2000,,True
8865,8198,1894,A huge forest fire between Minneapolis & Duluth in this state killed more than 400 people,Minnesota,400,,True
8866,8198,1894,"A famous French ""Affair"" began in 1894 with the October treason arrest of this officer",Dreyfus,800,,True
8867,8198,1894,"This ""Republic"" with Sanford Dole as president was recognized by the U.S. in August",Hawaii,1200,,True
8868,8198,1894,"He succeeded his father, Alexander III, as czar of Russia",Nicholas II,1600,,True
8869,8198,1894,William Jennings Bryan lost a bid to become a U.S. Senator from this plains state,Nebraska,2000,,True
8870,8198,MYSTERIES,"She honeymooned on the Orient Express with her second husband before she wrote ""Murder on the Orient Express""",Agatha Christie,400,,True
8871,8198,MYSTERIES,"""The Whitechapel Horrors"" is a recent Sherlock Holmes novel about this London murderer",Jack the Ripper,800,,True
8872,8198,MYSTERIES,"""Playback"" was this author's seventh & last complete Philip Marlowe novel",Raymond Chandler,1200,,True
8873,8198,MYSTERIES,Sax Rohmer's model for this Chinese villain was a reputed crime boss of London's Limehouse District,Fu Manchu,1600,,True
8874,8198,MYSTERIES,"He wrote 2 mystery novels about a gypsy detective before he published ""Gorky Park""",Martin Cruz Smith,2000,,True
8875,8198,APPLES,"In colonial days, most of the apple crop was used to make apple butter & this beverage",cider,400,,True
8876,8198,APPLES,"The first apples in America were probably these small, sour ones",crabapples,800,,True
8877,8198,APPLES,Washington produces the most apples in the West & this state leads the nation in the East,New York,1200,,True
8878,8198,APPLES,"This ""good looking"" apple was named for a township in Ohio, not Italy",the Rome Beauty,1600,,True
8879,8198,APPLES,Today most apples are grown by this method rather than from seeds,grafting,2000,,True
8880,8199,HANS CHRISTIAN ANDERSEN,Thumbelina was born inside one of these flowers for which Holland is well known,a tulip,200,,False
8881,8199,HANS CHRISTIAN ANDERSEN,At first the mother duck thought her odd egg was a turkey egg; it turned out to be one of these,a swan,400,,False
8882,8199,HANS CHRISTIAN ANDERSEN,"Andersen read ""The Nightingale"", a story about this country's ruler, to the king of Denmark",China,600,,False
8883,8199,HANS CHRISTIAN ANDERSEN,"In a famous tale, the ruler was told these were ""light as a cobweb"" trousers, coat & cloak","""The Emperor's New Clothes""",800,,False
8884,8199,HANS CHRISTIAN ANDERSEN,Karen's first pair of these title objects wasn't enchanted,The Red Shoes,1000,,False
8885,8199,TV NOSTALGIA,"This leading character was ""a poor mountaineer, barely kept his fam'ly fed""",Jed Clampett,200,,False
8886,8199,TV NOSTALGIA,"Nick at Nite once celebrated Mother's Day with a ""seven-day Donnathon""—140 episodes of this series",The Donna Reed Show,400,,False
8887,8199,TV NOSTALGIA,"Of Donny Osmond, Jimmy Osmond or Ken Osmond, the one who played Eddie Haskell on ""Leave It To Beaver""",Ken Osmond,600,,False
8888,8199,TV NOSTALGIA,"Jerry Paris, who directed most of the episodes of ""Happy Days"", played Jerry Helper on this classic sitcom",The Dick Van Dyke show,800,,False
8889,8199,TV NOSTALGIA,This was the secret identity of Commissioner Gordon's daughter Barbara,Batgirl,1000,,False
8890,8199,LANGUAGES,You'll hear the Brasileiro dialect of this language if you visit Brazil,Portuguese,200,,False
8891,8199,LANGUAGES,Plato wrote in the Attic dialect of this language,Greek,400,,False
8892,8199,LANGUAGES,"Luganda, a Bantu language, is spoken widely in the southern part of this country",Uganda,600,,False
8893,8199,LANGUAGES,It's the German name for the German language,Deutsch,800,,False
8894,8199,LANGUAGES,It's the official language of Tunisia,Arabic,1000,,False
8895,8199,RODENTS,Spaniards named these furry rodents for the Chincha Indians,chinchilla,200,,False
8896,8199,RODENTS,"These rodents of the Plains received their name because they ""bark"" like canines",prairie dog,400,,False
8897,8199,RODENTS,The Norway species of this rodent is particularly noted for its mass drownings,a lemming,600,,False
8898,8199,RODENTS,"Typically, these homes built by beavers have several underwater tunnels",lodges,800,,False
8899,8199,RODENTS,Some folks call these largest living rodents water pigs,capybaras,1000,,False
8900,8199,IN THE KITCHEN,"Often having a rubber or plastic blade, this tool is ideal for scraping bowls & frosting cakes",a spatula,200,,False
8901,8199,IN THE KITCHEN,The brand name Cuisinart has become synonymous with this appliance,a food processor,400,,False
8902,8199,IN THE KITCHEN,"For softening meat, this hammerlike tool with raised points does much the same job as Adolph's",a tenderizer,600,,False
8903,8199,IN THE KITCHEN,"A butcher's steel will keep a sharp knife sharp, but for dull ones this ""stone"" is recommended",a whetstone,800,,False
8904,8199,IN THE KITCHEN,"For baking, many people use this type of oven that circulates heat with a fan",a convection oven,1000,,False
8905,8199,VOCABULARY,Add 2 letters to flammable & you'll have this word that means exactly the same thing,inflammable,200,,False
8906,8199,VOCABULARY,"It's a synonym for sleep, or a type of party where you'd sleep over",slumber,400,,False
8907,8199,VOCABULARY,"Before going to the prom, you should know that ""prom"" is short for this",promenade,600,,False
8908,8199,VOCABULARY,A man who heads an abbey is an abbot; a woman who heads one is given this similar title,an abbess,800,,False
8909,8199,VOCABULARY,These 2 words which differ by 1 letter refer to places where birds & bees are kept,aviary & apiary,1000,,False
8910,8199,1950,"After passing the House, bills to extend statehood to these 2 territories were shelved by the Senate",Alaska & Hawaii,400,,True
8911,8199,1950,"On September 26 this general announced that Seoul, Korea was again in friendly hands",MacArthur,800,,True
8912,8199,1950,"This creator of Tarzan died in Encino, California on March 19",Edgar Rice Burroughs,1200,,True
8913,8199,1950,In a plebiscite over 57% of this country's voters favored the return from exile of King Leopold III,Belgium,1600,,True
8914,8199,1950,"Her play ""The Member of the Wedding"" opened on Broadway on January 5",Carson McCullers,2000,,True
8915,8199,BUSINESS & INDUSTRY,"The name of this Walkman maker comes from the Latin sonus, meaning sound",Sony,400,,True
8916,8199,BUSINESS & INDUSTRY,"In 1944 this company adopted the slogan ""When you care enough to send the very best""",Hallmark,800,,True
8917,8199,BUSINESS & INDUSTRY,In 1987 this company headed by Lee Iacocca bought American Motors Corp.,Chrysler,1200,,True
8918,8199,BUSINESS & INDUSTRY,"The Hearst Corp. owns this ""royal"" syndicate that distributes ""Blondie"" & other comic strips",King Features,1600,,True
8919,8199,BUSINESS & INDUSTRY,This company founded by William Gates & Paul Allen developed the MS-DOS operating system,Microsoft,2000,,True
8920,8199,WOMEN IN MUSIC,"She made her London debut in 1847 & the town ""went mad about the Swedish Nightingale""",Jenny Lind,400,,True
8921,8199,WOMEN IN MUSIC,"This diva's non-operatic albums include ""South Pacific"" with Jose Carreras & ""Kiri sings Gershwin""",Kiri Te Kanawa,800,,True
8922,8199,WOMEN IN MUSIC,"Bessie Smith was crowned the ""Empress of"" this musical form",the blues,1200,,True
8923,8199,WOMEN IN MUSIC,Jazz pianist Hazel Scott married this flamboyant Harlem congressman in 1945,"Adam Clayton Powell, Jr.",1600,,True
8924,8199,WOMEN IN MUSIC,This founder of the Opera Company of Boston sometimes sits on a stool when she conducts orchestras,Sarah Caldwell,2000,,True
8925,8199,SPACE PEOPLE,This first man to walk on the moon was shot down during Korean War service,Neil Armstrong,400,,True
8926,8199,SPACE PEOPLE,"Astronauts Conrad, Kerwin & Weitz made the first flight on this U.S. space station in 1973",Skylab,800,,True
8927,8199,SPACE PEOPLE,She was married to astronaut Steven Hawley when she became the first U.S. woman in space in 1983,Sally Ride,1200,,True
8928,8199,SPACE PEOPLE,This first American in space was the only one of the original Mercury 7 astronauts to fly to the Moon,Alan Shepard,1600,,True
8929,8199,SPACE PEOPLE,This Utah senator flew as a payload specialist & subject of a space sickness experiment,Jake Garn,2000,,True
8930,8199,WORLD RELIGIONS,The dogma of her immaculate conception was made a Catholic article of faith in 1854,the virgin Mary,400,,True
8931,8199,WORLD RELIGIONS,This church is run by a Board of Directors whose first members were appointed by Mary Baker Eddy,the Christian Scientists,800,,True
8932,8199,WORLD RELIGIONS,"In Arabic this holy city of Jews, Christians & Muslims is called al-Quds",Jerusalem,1200,,True
8933,8199,WORLD RELIGIONS,This religion's Rig Veda was composed orally around 1400-1200 B.C.,Hinduism,1600,,True
8934,8199,WORLD RELIGIONS,This sacred book of the Latter-Day Saints tells of the conflict between the Lamanites & Nephites,the Book of Mormon,2000,,True
8935,8199,LONDONERS,"He lived at 28 Dean Street when he began writing ""Das Kapital""",Karl Marx,400,,True
8936,8199,LONDONERS,This American patriot went to London as a journeyman printer & later lived many years at 36 Craven Street,Benjamin Franklin,800,,True
8937,8199,LONDONERS,This lord protector of England died at Whitehall Palace in 1658,(Oliver) Cromwell,1200,,True
8938,8199,LONDONERS,"He wrote 7 plays while living at 29 Fitzroy Square, including ""Candida"" & ""Arms and the Man""",(George Bernard) Shaw,1600,,True
8939,8199,LONDONERS,"This Anglo-Indian author wrote ""Barrack-Room Ballads"" at 43 Villiers Street",Kipling,2000,,True
8940,8200,BODILY ORGANS,Tiny nodules called papillae give this organ of speech its rough texture,the tongue,200,,False
8941,8200,BODILY ORGANS,It weighs about 3 pounds & together with the spinal cord makes up the central nervous system,the brain,400,,False
8942,8200,BODILY ORGANS,"The body's smallest bone, less than half an inch long, is located in this organ",the ear,600,,False
8943,8200,BODILY ORGANS,The renal arteries supply blood to these organs,the kidneys,800,,False
8944,8200,BODILY ORGANS,This insulin-producing organ develops during an embryo's fifth week from the primitive duodenum,the pancreas,1000,,False
8945,8200,TV TRIVIA,"He stopped hosting ""Death Valley Days"" in 1966 because he'd been elected governor of California",Ronald Reagan,200,,False
8946,8200,TV TRIVIA,"When this sitcom celebrated the 215th anniversary of the Marine Corps Dan Quayle made a ""major"" guest appearance",Major Dad,400,,False
8947,8200,TV TRIVIA,"He played a gang member on the 1983 series ""The Renegades"" 4 years before ""Dirty Dancing"" made him a star",Patrick Swayze,600,,False
8948,8200,TV TRIVIA,Kyle MacLachlan was nominated for a Grammy for the Agent Cooper tapes inspired by this offbeat series,Twin Peaks,800,,False
8949,8200,TV TRIVIA,"It was Bob Mackie's idea for her to wear curtain rods on her shoulders in her TV show's ""GWTW"" spoof",Carol Burnett,1000,,False
8950,8200,SCHOOL DAYS,It's the rank between freshman & junior,sophomore,200,,False
8951,8200,SCHOOL DAYS,"Type of test on which you'd find the phrase ""All of the above""",multiple choice,400,,False
8952,8200,SCHOOL DAYS,Your grade point average if you get straight As,4.0,600,,False
8953,8200,SCHOOL DAYS,Do it to school & you're in trouble; do it to a grade & you're a genius,skip,800,,False
8954,8200,SCHOOL DAYS,This verb means to attend a class as an observer for no credit,to audit,1000,,False
